repository,file,commits,lines_added,lines_removed
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/BeanFactoryUtils.java,32,429,307
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/config/PropertyPlaceholderConfigurer.java,32,102,108
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/mail/javamail/JavaMailSenderImpl.java,32,214,185
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/format/support/FormattingConversionService.java,32,257,187
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/annotation/AnnotationAwareOrderComparator.java,32,219,126
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/metadata/CallMetaDataProviderFactory.java,32,175,166
spring-projects/spring-framework,spring-messaging/src/test/java/org/springframework/messaging/rsocket/RSocketBufferLeakTests.java,32,611,247
spring-projects/spring-framework,spring-r2dbc/src/main/java/org/springframework/r2dbc/core/DefaultDatabaseClient.java,32,897,298
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/jdbc/Sql.java,32,265,266
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/web/servlet/htmlunit/DelegatingWebConnectionTests.java,32,283,133
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/reactive/JettyClientHttpConnector.java,32,622,483
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/util/pattern/RegexPathElement.java,32,137,131
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/client/DefaultClientResponseBuilder.java,32,427,150
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/WebContentInterceptorTests.java,32,225,245
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/condition/PatternsRequestConditionTests.java,32,274,285
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/WebSocketSession.java,32,134,71
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/config/annotation/SockJsServiceRegistration.java,32,241,136
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/resource/WebJarsResourceResolver.java,32,215,214
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/type/classreading/AnnotationAttributesReadingVisitor.java,32,273,534
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/type/classreading/MethodMetadataReadingVisitor.java,32,179,279
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/client/AsyncRestTemplateIntegrationTests.java,32,1150,1150
spring-projects/spring-framework,spring-web-reactive/src/test/java/org/springframework/web/reactive/result/method/annotation/ResponseEntityResultHandlerTests.java,32,646,255
spring-projects/spring-framework,org.springframework.context/context.iml,32,1585,1585
spring-projects/spring-framework,org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/config/AnnotationDrivenBeanDefinitionParser.java,32,743,510
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/bind/WebDataBinder.java,31,237,164
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/ErrorResponse.java,31,532,172
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/type/StandardMethodMetadata.java,31,156,105
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/annotation/AnnotationTypeMappingsTests.java,31,1584,708
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/client/InterceptingClientHttpRequestFactoryTests.java,31,255,316
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/converter/ResourceHttpMessageConverterTests.java,31,360,234
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/listener/adapter/MessageListenerAdapterTests.java,31,355,608
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/context/annotation/ConfigurationClassWithConditionTests.java,31,634,250
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/web/servlet/samples/context/JavaConfigTests.java,31,175,127
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/view/script/ScriptTemplateViewTests.java,31,909,575
spring-projects/spring-framework,spring-aop/src/test/java/org/springframework/aop/aspectj/AspectJExpressionPointcutTests.java,31,596,348
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/MethodParameterTests.java,31,411,173
spring-projects/spring-framework,spring-jdbc/src/test/java/org/springframework/jdbc/core/namedparam/NamedParameterQueryTests.java,31,428,698
spring-projects/spring-framework,spring-messaging/src/test/java/org/springframework/messaging/rsocket/DefaultRSocketRequesterTests.java,31,569,333
spring-projects/spring-framework,spring-orm/src/test/java/org/springframework/orm/jpa/ApplicationManagedEntityManagerIntegrationTests.java,31,124,127
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/condition/RequestMethodsRequestConditionTests.java,31,198,155
spring-projects/spring-framework,spring-websocket/src/test/java/org/springframework/web/socket/handler/ConcurrentWebSocketSessionDecoratorTests.java,31,570,341
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/server/DefaultServerRequestBuilder.java,31,672,189
spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/PersistenceUnitReader.java,31,244,201
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/JdkClientHttpRequest.java,31,583,196
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/cache/concurrent/ConcurrentMapCacheManager.java,31,190,71
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/cache/interceptor/AbstractFallbackCacheOperationSource.java,31,165,188
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/mock/web/MockHttpSession.java,31,162,122
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/InputTagTests.java,31,132,119
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/cors/reactive/DefaultCorsProcessor.java,31,307,87
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/util/JsonPathExpectationsHelperTests.java,31,771,379
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/web/servlet/result/StatusResultMatchers.java,31,260,216
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/server/reactive/UndertowHttpHandlerAdapter.java,31,186,273
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/handler/MappedInterceptor.java,31,633,371
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/support/DefaultTestContext.java,31,238,92
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/AbstractFileResolvingResource.java,31,414,209
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/ReflectiveMethodInvocation.java,31,98,88
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/BeanWrapperAutoGrowingTests.java,31,314,188
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/util/CollectionUtilsTests.java,31,392,211
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/standard/SpelExpression.java,31,813,467
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveMethodExecutor.java,31,185,140
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/datasource/TransactionAwareDataSourceProxy.java,31,137,104
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/object/RdbmsOperation.java,31,98,86
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/simp/config/MessageBrokerRegistry.java,31,323,203
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/TestPropertySource.java,31,448,102
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/web/WebMergedContextConfiguration.java,31,482,217
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/web/servlet/htmlunit/MockMvcWebConnection.java,31,392,188
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/web/servlet/result/ContentResultMatchers.java,31,215,162
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/context/support/TestPropertySourceUtilsTests.java,31,675,274
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/context/transaction/TransactionalTestExecutionListenerTests.java,31,684,412
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/interceptor/MethodMapTransactionAttributeSource.java,31,79,71
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/HttpComponentsClientHttpRequest.java,31,227,126
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/reactive/JettyClientHttpResponse.java,31,279,229
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/bind/MethodArgumentNotValidException.java,31,308,273
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/bind/support/WebExchangeDataBinder.java,31,170,127
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/context/support/AbstractRefreshableWebApplicationContext.java,31,112,120
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/context/support/GenericWebApplicationContext.java,31,153,140
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/method/support/ModelAndViewContainer.java,31,276,214
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/server/ResponseStatusException.java,31,212,141
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/RequestEntityTests.java,31,364,153
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/DispatcherHandler.java,31,211,184
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/server/DefaultEntityResponseBuilder.java,31,358,108
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/condition/ProducesRequestCondition.java,31,153,107
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/view/freemarker/FreeMarkerView.java,31,323,176
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/ModelAttributeMethodArgumentResolverTests.java,31,599,387
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/handler/HandlerMappingIntrospectorTests.java,31,521,229
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/handler/SimpleUrlHandlerMappingTests.java,31,351,285
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/resource/CssLinkResourceTransformerTests.java,31,362,188
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/adapter/standard/StandardWebSocketSession.java,31,191,121
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/client/WebSocketConnectionManager.java,31,181,114
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/sockjs/transport/session/WebSocketServerSockJsSession.java,31,280,160
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/view/script/KotlinScriptTemplateTests.java,31,221,220
spring-projects/spring-framework,ci/images/ci-image/Dockerfile,31,36,44
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/MultipartIntegrationTests.java,31,675,272
spring-projects/spring-framework,spring-web-reactive/src/test/java/org/springframework/web/reactive/result/method/annotation/SseIntegrationTests.java,31,548,309
spring-projects/spring-framework,spring-web-reactive/src/main/java/org/springframework/web/reactive/result/view/ViewResolutionResultHandler.java,31,487,295
spring-projects/spring-framework,org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/view/RedirectView.java,31,854,266
spring-projects/spring-framework,org.springframework.expression/src/test/java/org/springframework/expression/spel/SpringEL300Tests.java,31,1645,465
spring-projects/spring-framework,org.springframework.test/.classpath,31,70,70
spring-projects/spring-framework,org.springframework.web/src/main/java/org/springframework/web/bind/annotation/support/HandlerMethodInvoker.java,31,1331,438
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/annotation/Transactional.java,30,303,159
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/method/support/InvocableHandlerMethodTests.java,30,294,316
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/RequestMappingIntegrationTests.java,30,232,144
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/support/SimpleMessageConverterTests.java,30,160,243
spring-projects/spring-framework,spring-aspects/src/test/java/org/springframework/scheduling/aspectj/AnnotationAsyncExecutionAspectTests.java,30,239,135
spring-projects/spring-framework,spring-messaging/src/test/java/org/springframework/messaging/handler/annotation/support/HeaderMethodArgumentResolverTests.java,30,377,165
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/web/servlet/htmlunit/MockMvcConnectionBuilderSupportTests.java,30,372,216
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/web/servlet/samples/standalone/resultmatchers/HeaderAssertionTests.java,30,302,261
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/format/datetime/DateFormattingTests.java,30,870,264
spring-projects/spring-framework,spring-orm/src/test/java/org/springframework/orm/jpa/hibernate/HibernateEntityManagerFactoryIntegrationTests.java,30,141,138
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/codec/EncoderHttpMessageWriterTests.java,30,372,214
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/RequestParamMethodArgumentResolverTests.java,30,320,315
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/condition/ProducesRequestConditionTests.java,30,310,242
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/resource/PathResourceResolverTests.java,30,350,148
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/Resource.java,30,233,119
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/mail/javamail/MimeMessageHelper.java,30,331,200
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/CheckboxTagTests.java,30,330,306
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/AnnotationConfigApplicationContext.java,30,302,250
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/socket/client/ReactorNettyWebSocketClient.java,30,260,209
spring-projects/spring-framework,spring-orm/src/test/java/org/springframework/orm/jpa/LocalEntityManagerFactoryBeanTests.java,30,216,98
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/codec/json/Jackson2SmileEncoderTests.java,30,360,212
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/cache/annotation/AbstractCachingConfiguration.java,30,182,153
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/listener/AbstractJmsListeningContainer.java,30,195,109
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/cache/DefaultContextCache.java,30,349,146
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/SpringProperties.java,30,215,54
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/core/JmsMessagingTemplateTests.java,30,847,444
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/cache/support/AbstractCacheManager.java,30,255,149
spring-projects/spring-framework,spring-jdbc/src/test/java/org/springframework/jdbc/config/JdbcNamespaceIntegrationTests.java,30,257,204
spring-projects/spring-framework,spring-jdbc/src/test/java/org/springframework/jdbc/support/SQLErrorCodeSQLExceptionTranslatorTests.java,30,256,194
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/scheduling/quartz/SchedulerAccessor.java,30,191,353
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/mock/web/MockCookie.java,30,379,156
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/util/ReflectionTestUtils.java,30,495,254
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/annotation/AnnotationTransactionAttributeSource.java,30,206,124
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/ConfigurableApplicationContext.java,30,180,60
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/web/reactive/server/HeaderAssertionTests.java,30,301,461
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/aot/BeanRegistrationsAotContribution.java,30,554,259
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/server/support/ServerRequestWrapper.java,30,139,40
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/support/NameMatchMethodPointcut.java,30,95,79
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/GenericTypeAwarePropertyDescriptor.java,30,229,157
spring-projects/spring-framework,spring-context/src/test/kotlin/org/springframework/context/support/BeanDefinitionDslTests.kt,30,336,86
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/Conventions.java,30,195,190
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/codec/CharSequenceEncoder.java,30,164,103
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/codec/ResourceDecoderTests.java,30,186,147
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/io/ClassPathResourceTests.java,30,410,211
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/InlineList.java,30,191,126
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/Selection.java,30,260,192
spring-projects/spring-framework,spring-jdbc/src/test/java/org/springframework/jdbc/core/simple/SimpleJdbcCallTests.java,30,468,550
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/handler/invocation/reactive/AbstractMethodMessageHandler.java,30,867,282
spring-projects/spring-framework,spring-r2dbc/src/main/java/org/springframework/r2dbc/connection/R2dbcTransactionManager.java,30,1036,444
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/TestExecutionListeners.java,30,226,147
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/junit4/AbstractJUnit4SpringContextTests.java,30,114,109
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/transaction/TestContextTransactionUtils.java,30,425,141
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/web/servlet/result/PrintingResultHandler.java,30,186,120
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/context/MergedContextConfigurationTests.java,30,516,314
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/codec/ServerCodecConfigurer.java,30,552,458
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/HttpRequestMethodNotSupportedException.java,30,148,105
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/method/annotation/ModelFactory.java,30,365,292
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/view/AbstractView.java,30,316,194
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/RouterFunctionsTests.java,30,325,165
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/CorsRegistration.java,30,267,183
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scheduling/support/CronSequenceGenerator.java,30,204,573
spring-projects/spring-framework,src/docs/asciidoc/overview.adoc,30,399,1102
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/resource/AppCacheManifestTransformer.java,30,209,431
spring-projects/spring-framework,org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/DispatcherServlet.java,30,1925,636
spring-projects/spring-framework,org.springframework.aspects/pom.xml,30,549,541
spring-projects/spring-framework,org.springframework.core/pom.xml,30,389,383
spring-projects/spring-framework,org.springframework.orm/pom.xml,30,860,853
spring-projects/spring-framework,org.springframework.expression/src/main/java/org/springframework/expression/spel/ExpressionState.java,30,965,723
spring-projects/spring-framework,spring-framework-reference/src/aop.xml,30,4143,278
spring-projects/spring-framework,org.springframework.context/src/main/java/org/springframework/ui/binding/Binder.java,30,828,777
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/converter/json/GsonHttpMessageConverter.java,29,346,225
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/InterceptingClientHttpRequest.java,29,161,151
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/sockjs/client/RestTemplateXhrTransport.java,29,411,145
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/NestedRouteIntegrationTests.java,29,316,146
spring-projects/spring-framework,framework-docs/modules/ROOT/pages/testing/annotations/integration-spring/annotation-mockitobean.adoc,29,830,208
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/context/bean/override/BeanOverrideBeanFactoryPostProcessorTests.java,29,623,351
spring-projects/spring-framework,spring-websocket/src/test/java/org/springframework/web/socket/sockjs/transport/session/SockJsSessionTests.java,29,478,176
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/MessageTagTests.java,29,349,389
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/ErrorsTagTests.java,29,200,188
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/factory/config/ObjectFactoryCreatingFactoryBeanTests.java,29,120,125
spring-projects/spring-framework,spring-context-support/src/test/java/org/springframework/mail/javamail/JavaMailSenderTests.java,29,412,422
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/cache/config/EnableCachingIntegrationTests.java,29,389,106
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/core/support/JmsGatewaySupportTests.java,29,61,56
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/listener/SimpleMessageListenerContainerTests.java,29,348,523
spring-projects/spring-framework,spring-messaging/src/test/java/org/springframework/messaging/simp/SimpMessagingTemplateTests.java,29,313,104
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/method/annotation/RequestHeaderMethodArgumentResolverTests.java,29,373,179
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java,29,212,95
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/EvalTagTests.java,29,169,120
spring-projects/spring-framework,framework-docs/modules/ROOT/pages/web/webflux/config.adoc,29,1118,244
spring-projects/spring-framework,framework-docs/modules/ROOT/pages/web/webflux/controller/ann-requestmapping.adoc,29,922,234
spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/MutablePersistenceUnitInfo.java,29,231,189
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/factory/config/YamlProcessorTests.java,29,462,231
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/bind/ServletRequestDataBinder.java,29,204,58
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/listener/DefaultMessageListenerContainerTests.java,29,420,124
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/core/JmsMessagingTemplate.java,29,513,198
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/support/ContextLoaderUtils.java,29,554,219
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/result/method/annotation/InitBinderBindingContextTests.java,29,226,110
spring-projects/spring-framework,spring-websocket/src/test/java/org/springframework/web/socket/sockjs/client/XhrTransportTests.java,29,275,106
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/OptionsTagTests.java,29,229,121
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/mock/web/MockMultipartHttpServletRequest.java,29,118,66
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scheduling/annotation/AsyncAnnotationBeanPostProcessor.java,29,193,184
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/PropertyPlaceholderHelper.java,29,139,250
spring-projects/spring-framework,spring-expression/src/test/java/org/springframework/expression/spel/MapAccessTests.java,29,199,240
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/dao/support/DataAccessUtils.java,29,227,93
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/factory/aot/InstanceSupplierCodeGeneratorTests.java,29,779,286
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/WebMvcConfigurerComposite.java,29,215,114
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/convert/support/DefaultConversionService.java,29,223,153
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/SingleColumnRowMapper.java,29,147,82
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/namedparam/NamedParameterJdbcOperations.java,29,338,259
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/io/support/SpringFactoriesLoaderTests.java,29,557,172
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/OrderComparator.java,29,207,79
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/aot/BeanDefinitionMethodGenerator.java,29,447,242
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/config/FieldRetrievingFactoryBean.java,29,76,64
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/xml/DefaultBeanDefinitionDocumentReader.java,29,109,117
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/ui/freemarker/FreeMarkerConfigurationFactory.java,29,191,173
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/cache/interceptor/CacheOperation.java,29,495,391
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/format/datetime/DateFormatter.java,29,299,109
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/format/support/FormattingConversionServiceTests.java,29,350,456
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/SimpleAliasRegistry.java,29,185,125
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/codec/ResourceDecoder.java,29,101,78
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/codec/ResourceEncoder.java,29,92,83
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/FastByteArrayOutputStream.java,29,871,327
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/CollectionFactoryTests.java,29,557,302
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/codec/CharSequenceEncoderTests.java,29,147,140
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ExpressionState.java,29,331,323
spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/datasource/SingleConnectionDataSource.java,29,190,154
spring-projects/spring-framework,spring-jdbc/src/test/java/org/springframework/jdbc/support/SQLErrorCodesFactoryTests.java,29,388,337
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/connection/TransactionAwareConnectionFactoryProxy.java,29,201,169
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/support/converter/MessagingMessageConverter.java,29,269,119
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/MessageMethodArgumentResolver.java,29,257,105
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/support/GenericMessage.java,29,122,110
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/support/TestPropertySourceAttributes.java,29,650,323
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/jdbc/JdbcTestUtils.java,29,654,530
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/interceptor/DefaultTransactionAttribute.java,29,193,67
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/interceptor/TransactionAttributeSourcePointcut.java,29,119,74
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/server/handler/ResponseStatusExceptionHandler.java,29,231,146
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/context/request/async/DeferredResultTests.java,29,354,217
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/client/DefaultClientRequestBuilder.java,29,251,150
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/resource/CssLinkResourceTransformer.java,29,169,187
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/resource/CssLinkResourceTransformerTests.java,29,213,196
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/config/ViewControllerBeanDefinitionParser.java,29,177,111
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/i18n/SessionLocaleResolver.java,29,233,121
