repository,file,commits,avg_ccn,hotspot_score
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumLongGroupingAggregatorFunction.java,44,4.0,176.0
elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/XPackClientPlugin.java,176,1.0,176.0
elastic/elasticsearch,server/src/main/java/org/elasticsearch/http/AbstractHttpServerTransport.java,66,2.6666666666666665,176.0
elastic/elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/IndexResolver.java,48,3.6666666666666665,176.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/code/CodeManager.java,40,4.393939393939394,175.75757575757575
elastic/elasticsearch,test/framework/src/main/java/org/elasticsearch/test/ESSingleNodeTestCase.java,130,1.35,175.5
elastic/elasticsearch,test/framework/src/main/java/org/elasticsearch/cluster/metadata/DataStreamTestHelper.java,97,1.8076923076923077,175.34615384615384
elastic/elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/snapshots/ConcurrentSnapshotsIT.java,91,1.9264705882352942,175.30882352941177
elastic/elasticsearch,server/src/main/java/org/elasticsearch/transport/OutboundHandler.java,53,3.3076923076923075,175.3076923076923
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/aot/hint/BindingReflectionHintsRegistrar.java,36,4.857142857142857,174.85714285714283
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/condition/PatternsRequestCondition.java,57,3.066666666666667,174.8
elastic/elasticsearch,server/src/main/java/org/elasticsearch/search/aggregations/metrics/TopHitsAggregationBuilder.java,46,3.8,174.79999999999998
elastic/elasticsearch,x-pack/plugin/esql/compute/src/test/java/org/elasticsearch/compute/operator/topn/TopNOperatorTests.java,51,3.4204545454545454,174.4431818181818
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/mock/web/MockHttpServletResponse.java,96,1.8148148148148149,174.22222222222223
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/CollectionUtils.java,63,2.7586206896551726,173.79310344827587
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/method/HandlerMethod.java,72,2.4,172.79999999999998
NationalSecurityAgency/ghidra,Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/DecompileCallback.java,40,4.319148936170213,172.7659574468085
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/service/MasterServiceTests.java,100,1.7253886010362693,172.53886010362694
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/support/PostProcessorRegistrationDelegate.java,46,3.75,172.5
elastic/elasticsearch,server/src/test/java/org/elasticsearch/index/mapper/DateFieldMapperTests.java,111,1.5507246376811594,172.1304347826087
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/TestContextManager.java,59,2.9166666666666665,172.08333333333331
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/cors/DefaultCorsProcessor.java,43,4.0,172.0
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/metadata/MetadataCreateIndexServiceTests.java,124,1.3846153846153846,171.69230769230768
elastic/elasticsearch,server/src/main/java/org/elasticsearch/search/DefaultSearchContext.java,98,1.7475728155339805,171.2621359223301
elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/metadata/MetadataIndexTemplateServiceTests.java,137,1.25,171.25
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/ReactiveAdapterRegistry.java,79,2.1666666666666665,171.16666666666666
NationalSecurityAgency/ghidra,Ghidra/Features/Decompiler/ghidra_scripts/ApplyClassFunctionSignatureUpdatesScript.java,9,19.0,171.0
NationalSecurityAgency/ghidra,Ghidra/Processors/PowerPC/src/main/java/ghidra/app/util/bin/format/elf/relocation/PowerPC_ElfRelocationHandler.java,15,11.4,171.0
elastic/elasticsearch,x-pack/plugin/esql/compute/src/test/java/org/elasticsearch/compute/aggregation/blockhash/BlockHashTests.java,57,3.0,171.0
elastic/elasticsearch,modules/percolator/src/test/java/org/elasticsearch/percolator/CandidateQueryTests.java,70,2.4390243902439024,170.73170731707316
elastic/elasticsearch,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/data/Block.java,65,2.625,170.625
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/converter/MappingJackson2MessageConverter.java,58,2.9411764705882355,170.58823529411765
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/simp/config/AbstractMessageBrokerConfiguration.java,93,1.8333333333333333,170.5
